tpgGen,hoursElapsed,envs,fitMin,fitMax,fitAvg,champSize,champUid,totalTeams,totalRootTeams
54,12.140533922049734,Asteroids-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.5678438661710037,0.11854201143370663,108,14045,618,436
55,12.36867909974522,Asteroids-v0/BankHeist-v0/Bowling-v0/Centipede-v0,0.0,0.3884839650145773,0.09607499442968173,34,14103,619,423
56,12.588897568848399,Asteroids-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.4623633555133079,0.11370032976442544,54,14936,612,436
57,12.808700693647067,Alien-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.4654545454545454,0.1466049097607126,54,14936,609,424
58,13.015655740764405,Alien-v0/Atlantis-v0/Boxing-v0/Centipede-v0,0.0,0.5855263157894737,0.19639204770695157,54,14936,629,425
59,13.268120530976189,Alien-v0/Atlantis-v0/Bowling-v0/Boxing-v0,0.0,0.5379746835443038,0.24140991099240602,25,15707,632,438
60,13.49384066608217,Alien-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.5886075949367089,0.22338136947252574,30,15470,618,429
61,13.733353076312277,Atlantis-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.5452272727272728,0.21288798544082116,71,16159,623,428
62,13.935697312951088,Alien-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.5054545454545455,0.20944313099788694,25,16367,624,427
63,14.115307882494397,Alien-v0/Asteroids-v0/Atlantis-v0/Centipede-v0,0.0,0.5186980125352408,0.1746562023692549,54,14936,630,437
64,14.314293405148717,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0,0.0,0.4761904761904762,0.10415911243905333,47,16324,630,430
65,14.496275914510091,Alien-v0/Asteroids-v0/BankHeist-v0/Centipede-v0,0.0,0.45969125214408235,0.12722241920209712,25,16800,639,432
66,14.688346844712893,Asteroids-v0/Atlantis-v0/BankHeist-v0/Centipede-v0,0.0,0.45240874947683773,0.1243350945182315,47,16324,641,453
67,14.95050551308526,Atlantis-v0/BankHeist-v0/Bowling-v0/Centipede-v0,0.0,0.4510489510489511,0.13637719262318185,52,17692,627,426
68,15.206064482265049,Atlantis-v0/BattleZone-v0/Bowling-v0/Centipede-v0,0.0,0.45547945205479456,0.18535685271480956,25,17606,636,443
69,15.447442771262592,Asteroids-v0/Atlantis-v0/BattleZone-v0/Bowling-v0,0.0,0.4679425837320574,0.1778639321495352,32,17017,625,442
70,15.675515220363934,Asteroids-v0/BankHeist-v0/BattleZone-v0/Bowling-v0,0.0,0.42105263157894735,0.14866090318302752,134,18231,613,430
71,15.919369638429748,Asteroids-v0/BankHeist-v0/BattleZone-v0/Boxing-v0,0.0,0.5682242990654205,0.14380014457524823,47,16324,632,426
72,16.16931259393692,Asteroids-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.3719512195121951,0.14332914892892437,47,16324,642,441
73,16.425791843533517,Alien-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.44366197183098594,0.15785709730449216,49,18054,646,441
74,16.703435348007414,Alien-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.451219512195122,0.2229088243792909,47,19416,640,439
75,16.944549500015047,Alien-v0/BankHeist-v0/BattleZone-v0/Bowling-v0,0.0,0.4375,0.1416773892162018,49,18054,630,441
76,17.171532851656277,Alien-v0/BankHeist-v0/BattleZone-v0/Boxing-v0,0.0,0.5771812080536913,0.1730242091201184,49,18054,632,442
77,17.39760504808691,Asteroids-v0/BankHeist-v0/BattleZone-v0/Boxing-v0,0.0,0.5902912621359223,0.15816098131411502,49,18054,636,429
78,17.62857624027464,Asteroids-v0/BankHeist-v0/Boxing-v0/Centipede-v0,0.0,0.5890944498539434,0.16272566500705984,134,18231,645,452
79,17.883600848118466,Asteroids-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.4754625905068383,0.18962688864829857,76,19004,626,425
80,18.13307979795668,Asteroids-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.39730639730639733,0.1627657848149009,134,18231,637,432
81,18.38023719595538,Alien-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.4649167087329632,0.21210658066289628,103,21310,634,429
82,18.635967877308527,Alien-v0/Atlantis-v0/BattleZone-v0/Bowling-v0,0.0,0.4649167087329632,0.21455029188726554,94,21031,649,442
83,18.897138819826974,Alien-v0/Atlantis-v0/BattleZone-v0/Boxing-v0,0.0,0.6363636363636364,0.2545202428718295,32,17017,654,433
84,19.16628363602691,Alien-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.4983164983164983,0.2656659523865063,76,19599,664,449
85,19.460607369277213,BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.45714285714285713,0.16313262850562832,174,22024,650,444
86,19.71163706772857,Alien-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.44879518072289154,0.203712388088071,26,22218,634,439
87,19.964561283853318,Alien-v0/Atlantis-v0/BankHeist-v0/Bowling-v0,0.0,0.44610778443113774,0.20301984259049533,24,22935,622,435
88,20.174421467847296,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0,0.0,0.5326192794547224,0.1662325783310926,106,22881,634,430
